Wavenumbers (cm-1),Transmittance
2284.32417805438,0.803290749917078
2284.32481314401,0.785226628142165
2284.32544823364,0.757317253877739
2284.32608332326,0.739805090247715
2284.32671841289,0.740045328939504
2284.32735350252,0.758880042375762
2284.32798859215,0.789699375589582
2284.32862368177,0.827971917765442
2284.3292587714,0.860083396836892
2284.32989386103,0.886632027952375
2284.33052895065,0.911498473667746
2284.33116404028,0.924917879845206
2284.33179912991,0.932634561215885
2284.33243421954,0.940871148387278
2284.33306930916,0.944444574453397
2284.33370439879,0.94562688133424
2284.33433948842,0.944833649790016
2284.33497457805,0.942149224135512
2284.33560966767,0.930152318438105
2284.3362447573,0.911016325414795
2284.33687984693,0.889864784348912
2284.33751493656,0.87031611068664
2284.33815002618,0.851605254013761
2284.33878511581,0.836898828758552
2284.33942020544,0.815765008319386
2284.34005529507,0.788169169527942
2284.34069038469,0.773357863623417
2284.34132547432,0.76635599116536
2284.34196056395,0.756001318032769
2284.34259565358,0.76681808084484
2284.3432307432,0.788975179307505
2284.34386583283,0.824080226497145
2284.34450092246,0.852962883347
2284.34513601208,0.891183180220729
2284.34577110171,0.913724877229409
2284.34640619134,0.922247031183504
2284.34704128097,0.93168848606915
2284.34767637059,0.944743412218865
2284.34831146022,0.956624613031964
2284.34894654985,0.961717260313544
2284.34958163948,0.967112113242971
2284.3502167291,0.972876053733109
2284.35085181873,0.976163910674645
2284.35148690836,0.977725730071953
2284.35212199799,0.978686580931594
2284.35275708761,0.980333421071634
2284.35339217724,0.98174243323995
2284.35394140483,0.982280431432974
2284.35433655589,0.982280431432974
2284.35473170695,0.98267960469046
2284.35512685801,0.983509836401199
2284.35552200906,0.983833718244804
2284.35591716012,0.982722010191433
2284.35631231118,0.981077705602032
2284.35670746224,0.98009391374727
2284.35710261329,0.979984603541186
2284.35749776435,0.978454260656001
2284.35817963746,0.976715710499908
2284.35886314199,0.973346502440158
2284.35954664653,0.969238903090867
2284.36023015106,0.965540320706484
2284.36091365559,0.963589356263072
2284.36159716012,0.96247034962468
2284.36228066465,0.961206926579833
2284.36296416918,0.958319303533652
2284.36364767372,0.953393973030274
2284.36433117825,0.946915108294572
2284.36501468278,0.94066729984604
2284.36569818731,0.935854594769072
2284.36638169184,0.922088168292576
2284.36706519638,0.912038289363417
2284.36774870091,0.900097093196758
2284.36843220544,0.871289872626721
2284.36911570997,0.836228133837943
2284.3697992145,0.775075359264066
2284.37048271903,0.701018064609873
2284.37116622357,0.619648471890566
2284.3718497281,0.527793847028973
2284.37253323263,0.457154330735624
2284.37321673716,0.331691059013003
2284.37390024169,0.220689492603251
2284.37458374622,0.158360248524012
2284.37526725076,0.142203246474875
2284.37595075529,0.137474283172391
2284.37663425982,0.135153127104455
2284.37731776435,0.148293422052527
2284.37800126888,0.197592108610827
2284.37868477341,0.265193135940541
2284.37936827795,0.325667631824524
2284.38005178248,0.40736467865892
2284.38073528701,0.474220794583906
2284.38141879154,0.546642322962773
2284.38210229607,0.621450570820295
2284.3827858006,0.672962452664284
2284.38346930514,0.725347411872872
2284.38415280967,0.78199208446207
2284.3848363142,0.824585920446993
2284.38551981873,0.867902949539065
2284.38620332326,0.903826401965365
2284.38688682779,0.919381497434568
2284.38757033233,0.92702121069226
2284.38825383686,0.933256783714001
2284.38893734139,0.94510502361211
2284.38962084592,0.955725272007341
2284.39030435045,0.960235034684259
2284.39098785499,0.963752002348498
2284.39167135952,0.967837602313362
2284.39235486405,0.971218190685988
2284.39303836858,0.972467143570121
2284.39372187311,0.972477064220184
2284.39440537764,0.97450964088066
2284.39508888218,0.976095281650452
2284.39577238671,0.976299694189603
2284.39645589124,0.978969867427762
2284.39713939577,0.98295093923315
2284.3978229003,0.983196739283464
2284.39850640483,0.983957219251337
2284.39918990937,0.984064540400066
2284.3998734139,0.984880411928573
2284.40055691843,0.985485103132162
2284.40124042296,0.985485103132162
2284.40192392749,0.985485103132162
2284.40260743202,0.985123593224406
2284.40329093656,0.984732824427481
2284.40397444109,0.98426235557298
2284.40465794562,0.983969465648855
2284.40534145015,0.983969465648855
2284.40602495468,0.983353749814177
2284.40670845921,0.984573939775223
2284.40739196375,0.984744469870328
2284.40807546828,0.985525682062769
2284.40875897281,0.98641059498872
2284.40944247734,0.98791771231573
2284.41012598187,0.988558352402746
2284.41080948641,0.988332515249769
2284.41149299094,0.987795575896262
2284.41234930514,0.987799596391482
2284.41346,0.987804878048781
2284.41457069486,0.987804878048781
2284.41568138973,0.987804878048781
2284.41679208459,0.987804878048781
2284.41758938671,0.987804878048781
2284.41826648338,0.987812679783684
2284.41894358006,0.987814166031988
2284.41962067674,0.988557373050807
2284.42029777341,0.987780802249409
2284.42097487009,0.987052551408987
2284.42165196677,0.987052551408987
2284.42232906344,0.987052551408987
2284.42300616012,0.987052551408987
2284.4236832568,0.987052551408987
2284.42436035347,0.987396543512125
2284.42503745015,0.987814166031988
2284.42571454683,0.986919096278673
2284.4263916435,0.985791630522569
2284.42706874018,0.984427166862631
2284.42774583686,0.984006092916984
2284.42842293354,0.985315333764378
2284.42910003021,0.985529322162986
2284.42977712689,0.984771158965769
2284.43045422357,0.984767707539985
2284.43113132024,0.984767707539985
2284.43180841692,0.984463982070993
2284.4324855136,0.983244478293983
2284.43316261027,0.982989072785968
2284.43383970695,0.981254156091882
2284.43451680363,0.978718508615909
2284.4351939003,0.977091736596388
2284.43587099698,0.975916317144028
2284.43654809366,0.975609756097561
2284.43722519033,0.975609756097561
2284.43790228701,0.976846308304473
2284.43857938369,0.977134146341463
2284.43925648036,0.980021737528554
2284.43993357704,0.981764884680569
2284.44061067372,0.985580703958254
2284.44128777039,0.986500468957761
2284.44196486707,0.987962649300251
2284.44264196375,0.988777276173489
2284.44331906042,0.989862677184226
2284.4439961571,0.990524057417944
2284.44467325378,0.990083905415713
2284.44535035045,0.990083905415713
2284.44602744713,0.990083905415713
2284.44670454381,0.990083905415713
2284.44738164048,0.990083905415713
2284.44805873716,0.991351358825278
2284.44873583384,0.992975796939191
2284.44889667674,0.991653790272365
2284.44900347432,0.990076335877863
2284.4491102719,0.990153975312287
2284.44921706949,0.99083269671505
2284.44945087398,0.990650366161296
2284.45012598727,0.98960023449094
2284.45080110056,0.987682301703983
2284.45147621385,0.986249045072575
2284.45215132715,0.985858996166442
2284.45282644044,0.985043124637935
2284.45350155373,0.983733345027107
2284.45417666703,0.982637962786563
2284.45485178032,0.981817677873555
2284.45552689361,0.979050601919861
2284.45620200691,0.976486783632214
2284.4568771202,0.973263002416662
2284.45755223349,0.972497613362397
2284.45822734679,0.973221117061974
2284.45890246008,0.972929866371409
2284.45957757337,0.971690895179801
2284.46025268666,0.97119160828169
2284.46092779996,0.969849925951446
2284.46160291325,0.968664263936375
2284.46227802654,0.967028772618128
2284.46295313984,0.966293903093814
2284.46362825313,0.963731175701172
2284.46430336642,0.960201872880277
2284.46497847972,0.957543031102777
2284.46565359301,0.953754442013636
2284.4663287063,0.950381405470477
2284.46700381959,0.944799549951036
2284.46767893289,0.939673187774544
2284.46835404618,0.932302188942227
2284.46902915947,0.92459700918424
2284.46970427277,0.91489544230952
2284.47037938606,0.897845548154039
2284.47105449935,0.870746800898692
2284.47172961265,0.850965584880812
2284.47240472594,0.840903309511162
2284.47307983923,0.826326324859349
2284.47375495253,0.79857913959443
2284.47443006582,0.77094891013715
2284.47510517911,0.745882189045485
2284.4757802924,0.732162802956591
2284.4764554057,0.730240043099545
2284.47713051899,0.732533189668185
2284.47780563228,0.733334881560613
2284.47848074558,0.728499883801999
2284.47915585887,0.696055471639818
2284.47983097216,0.654657840270057
2284.48050608546,0.576999242350127
2284.48118119875,0.510222441422854
2284.48185631204,0.418114634823377
2284.48253142534,0.295601601227182
2284.48320653863,0.152958706030388
2284.48388165192,0.093301681669275
2284.48455676521,0.036680426505108
2284.48523187851,0.012506201855548
2284.4859069918,0.009391880402602
2284.48658210509,0.007745040262563
2284.48725721839,0.00992596322405
2284.48793233168,0.007453796949013
2284.48860744497,0.005961540254968
2284.48928255827,0.010418878092594
2284.48995767156,0.033503248608991
2284.49063278485,0.092946697303453
2284.49130789814,0.152901573753626
2284.49198301144,0.236721072275593
2284.49265812473,0.323347226425925
2284.49333323802,0.416709992456641
2284.49400835132,0.512772064534636
2284.49468346461,0.610802358133447
2284.4953585779,0.672228896200412
2284.4960336912,0.735607392191649
2284.49670880449,0.783283069946056
2284.49738391778,0.834939823368002
2284.49805903107,0.862877217725213
2284.49873414437,0.882424453747885
2284.49940925766,0.892126526102914
2284.50008437095,0.902350172135179
2284.50075948425,0.909772850797459
2284.50143459754,0.916454358164248
2284.50210971083,0.921834532964264
2284.50278482413,0.927277990151386
2284.50345993742,0.931466694806946
2284.50413505071,0.937042561106268
2284.50481016401,0.941142778000784
2284.5054852773,0.944462050202231
2284.50616039059,0.94999260558173
2284.50683550388,0.956505243028188
2284.50751061718,0.959730565319102
2284.50818573047,0.962134846650287
2284.50886084376,0.96400484324121
2284.50953595706,0.966091755351984
2284.51021107035,0.968498531778524
2284.51088618364,0.970938901553087
2284.51156129694,0.973487836523631
2284.51223641023,0.974715840187627
2284.51291152352,0.975536263296149
2284.51358663682,0.976349379821108
2284.51426175011,0.977177478886161
2284.5149368634,0.978985804613559
2284.51561197669,0.981070066578462
2284.51628708999,0.982763361463144
2284.51696220328,0.983609268003468
2284.51763731657,0.984444276471658
2284.51831242987,0.985007985031609
2284.51898754316,0.984535576685499
2284.51966265645,0.984880064918013
2284.52036416778,0.983454660304197
2284.52111423453,0.982330666919108
2284.52186430127,0.982350217261803
2284.52261436802,0.980747586043481
2284.52336443476,0.978513911103213
2284.52411450151,0.976828801830936
2284.52486456826,0.975821865556807
2284.525614635,0.967616995322322
2284.52636470175,0.962969577300333
2284.5271147685,0.959939292602058
2284.52786483524,0.951561798046593
2284.52861490199,0.928222317310892
2284.52936496873,0.907956455586577
2284.53011503548,0.896502467628006
2284.53086510223,0.891252955082742
2284.53161516897,0.892466921325624
2284.53236523572,0.897941745351319
2284.53311530247,0.906327719450518
2284.53386536921,0.917873491444178
2284.53461543596,0.930640084363
2284.53536550271,0.941365845503504
2284.53611556945,0.950830328188143
2284.5368656362,0.95939922816677
2284.53761570294,0.967107041451682
2284.53836576969,0.972335712645438
2284.53911583644,0.978708213641406
2284.53986590318,0.980857277708432
2284.54061596993,0.985598596528229
2284.54136603668,0.98841873255761
2284.54211610342,0.989691142205126
2284.54286617017,0.991452837528275
2284.54361623691,0.992840095465394
2284.54436630366,0.992840095465394
2284.54511637041,0.992833033005579
2284.54586643715,0.992281026949603
2284.5466165039,0.992027074225289
2284.54736657065,0.99202027957951
2284.54811663739,0.993441721740933
2284.54886670414,0.994376552601131
2284.54961677088,0.995160367174538
2284.55030190332,0.99352855153792
2284.55032326284,0.992537998917079
2284.55034462236,0.991007912069837
2284.55036598187,0.990629536436659
2284.55038734139,0.991477516941447
2284.55067522341,0.991631880258845
2284.55135085864,0.99117170678719
2284.55202649388,0.989788762299955
2284.55270212911,0.989268251252745
2284.55337776435,0.99068331280504
2284.55405339959,0.991150442477876
2284.55472903482,0.99046585950763
2284.55540467006,0.989597140217697
2284.5560803053,0.987947055658749
2284.55675594053,0.98762135301377
2284.55743157577,0.987231849744011
2284.558107211,0.986129689536726
2284.55878284624,0.984782175358092
2284.55945848148,0.98163742804319
2284.56013411671,0.978202005444816
2284.56080975195,0.975056575676921
2284.56148538718,0.97200973616938
2284.56216102242,0.969560320729404
2284.56283665766,0.962596798583826
2284.56351229289,0.950440885993404
2284.56418792813,0.93946347135922
2284.56486356336,0.934653803068172
2284.5655391986,0.931176235271596
2284.56621483384,0.930082614788133
2284.56689046907,0.932735822851088
2284.56756610431,0.937627673617683
2284.56824173955,0.945649715291642
2284.56891737478,0.950821709317791
2284.56959301002,0.956566380310092
2284.57026864525,0.963186187277172
2284.57094428049,0.968879218148574
2284.57161991573,0.973651869392162
2284.57229555096,0.976008385227203
2284.5729711862,0.977975351048302
2284.57364682143,0.98058714926051
2284.57432245667,0.983193557509796
2284.57499809191,0.984368090945696
2284.57567372714,0.984464431725266
2284.57634936238,0.983603720313883
2284.57702499762,0.981995458068727
2284.57770063285,0.981855791523465
2284.57837626809,0.980920497536812
2284.57905190332,0.97975426676333
2284.57972753856,0.978875049243151
2284.5804031738,0.977990193650636
2284.58107880903,0.976634836798119
2284.58175444427,0.971139237996575
2284.5824300795,0.963052276518071
2284.58310571474,0.953753386089832
2284.58378134998,0.938842198919921
2284.58445698521,0.917546947005322
2284.58513262045,0.891498228627839
2284.58580825568,0.852501330566607
2284.58648389092,0.782792585867909
2284.58715952616,0.724500793388951
2284.58783516139,0.661379883718333
2284.58851079663,0.583059204591744
2284.58918643187,0.549633299713484
2284.5898620671,0.486588018346998
2284.59053770234,0.461482389876217
2284.59121333757,0.461326207463534
2284.59188897281,0.487400605725299
2284.59256460805,0.52939313489336
2284.59324024328,0.572399416746207
2284.59391587852,0.624091905231812
2284.59459151375,0.687629300542986
2284.59526714899,0.740804055877905
2284.59594278423,0.799739051152529
2284.59661841946,0.865917566622286
2284.5972940547,0.904529541472611
2284.59796968994,0.942045296193192
2284.59864532517,0.954008726107382
2284.59932096041,0.961392307730468
2284.59999659564,0.966653272414289
2284.60067223088,0.971150268629173
2284.60134786612,0.975106270353763
2284.60202350135,0.978509946987403
2284.60269913659,0.981138271427474
2284.60337477182,0.984371321151258
2284.60405040706,0.98787575373802
2284.6047260423,0.988515176374077
2284.60540167753,0.988524036002927
2284.60607731277,0.989344262295082
2284.606752948,0.989281792170521
2284.60742858324,0.988652756024357
2284.60810421848,0.989352989352989
2284.60877985371,0.989352989352989
2284.60945548895,0.989641733856256
2284.61013112419,0.990180032733224
2284.61080675942,0.990977220633028
2284.61148239466,0.992727506280678
2284.61215802989,0.993458708094849
2284.61283366513,0.993458708094849
2284.61350930037,0.992225910258515
2284.6141849356,0.991835566836122
2284.61486057084,0.991836734693878
2284.61553620607,0.994189530797213
2284.61621184131,0.995102155569449
2284.61688747655,0.99518527097019
2284.61756311178,0.996059211546843
2284.61823874702,0.996740016299919
2284.61891438225,0.996740016299919
2284.61959001749,0.996140393197443
2284.62026565273,0.994760367671924
2284.62094128796,0.993483268149627
2284.6216169232,0.991279477088193
2284.62229255844,0.989720179552887
2284.62296819367,0.988861326895201
2284.62364382891,0.988627132412673
2284.62431946414,0.987255221972164
2284.62499509938,0.986271437084777
2284.62567073462,0.984622038070012
2284.62634636985,0.981625637369127
2284.62702200509,0.976293697470242
2284.62769764032,0.974583552623527
2284.62837327556,0.973279352226721
2284.6290489108,0.972767803644492
2284.62972454603,0.971063752842127
2284.63040018127,0.970088924818108
2284.6310758165,0.97192514130848
2284.63175145174,0.975199543667698
2284.63242708698,0.978094934956762
2284.63310272221,0.980778280896055
2284.63377835745,0.980806462421337
2284.63445399269,0.979962310640184
2284.63512962792,0.985112142775415
2284.63580526316,0.989524576954069
