Energy (eV) Cross section (m2)
 4.700000e+0	0.000000e+0
 5.000000e+0	1.000000e-20
 6.000000e+0	4.000000e-20
 7.000000e+0	5.000000e-20
 8.000000e+0	6.000000e-20
 1.000000e+1	7.000000e-20
 1.500000e+1	7.200000e-20
 2.000000e+1	6.500000e-20
 3.000000e+1	5.800000e-20
 6.000000e+1	4.000000e-20
 1.000000e+2	2.500000e-20
 3.000000e+2	1.200000e-20
 1.000000e+3	5.000000e-21
